culture,typeOfEntity,authorizedFormOfName,parallelFormsOfName,standardizedFormsOfName,otherFormsOfName,corporateBodyIdentifiers,datesOfExistence,history,places,legalStatus,functions,mandates,internalStructures,generalContext,descriptionIdentifier,institutionIdentifier,rules,status,levelOfDetail,revisionHistory,sources,maintenanceNotes,actorOccupations,actorOccupationNotes,subjectAccessPoints,placeAccessPoints,digitalObjectURI,digitalObjectChecksum
pt_BR,Pessoa,"Ferreira de Melo",,,"José Bento Leite Ferreira de Melo|José Bento Leite Ferreira de Mello",,"☆ 06-01-1785 † 08-02-1844.",,"Campanha (MG) - local de nascimento.
Minas Gerais - local de eleição para deputado federal.",,"Profissão: Padre.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MG. Tomou assento com suplente do deputado Manoel Ferreira da Câmara Bittencourt e Sá, nomeado senado em abril de 1826;
- Deputado Federal, 1826-1829, MG. Dt. Posse: 19-07-1826;
- Deputado Federal, 1833, MG;
- Deputado Federal, 1834-1837, MG. Dt. Posse: 12-08-1834.
- Deputado Federal, 1826-1829, MG. Dt. Posse: 19-07-1826;
- Deputado Federal, 1833, MG;
- Deputado Federal, 1834-1837, MG. Dt. Posse: 12-08-1834.",,,,BR-DFCD-1826-P127,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Campanha (MG)|Minas Gerais",,
pt_BR,Pessoa,"Gomes da Fonseca",,,"Manoel Gomes da Fonseca",,"☆ [?] † [?].",,"Pernambuco - local de eleição para deputado federal.",,"Profissão: Doutor em leis e Médico.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, PE;
- Deputado Federal, 1826-1829, PE. Dt. Posse: 22-08-1826;
- Deputado Federal, 1833, MG;
- Deputado Federal, 1834-1837, MG. Dt. Posse: 03-05-1834;
- Deputado Federal, 1838-1841, MG, . Dt. Posse: 04-05-1838.",,,,BR-DFCD-1826-P131,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Pernambuco|Minas Gerais",,
pt_BR,Pessoa,"Gabriel Getúlio",,,"Gabriel Getúlio Monteiro de Mendonça",,"☆ [?] † [?].",,"Mato Grosso - local de eleição para deputado federal.",,"Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MT;
- Deputado Federal, 1826-1829, MT. Dt. Posse: 06-05-1826;
- Deputado Federal, 1833, MT;
- Deputado Federal, 1847, MG;
- Deputado Federal, 1848-1848, MG. Dt. Posse: 04-05-1848.",,,,BR-DFCD-1826-P129,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Mato Grosso|Minas Gerais",,
pt_BR,Pessoa,"Miranda Ribeiro",,,"José Cesário Miranda Ribeiro|Visconde de Uberaba",,"☆ 01-07-1792  † 07-05-1856",,"Belo Horizonte (MG) - local de nascimento.
Minas Gerais - local de eleição para deputado federal.",,"Profissões: Magistrado e Conselheiro do Estado.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MG;
- Deputado Federal, 1826-1829, MG. Dt. Posse: 08-05-1826;
- Deputado Federal, 1830-1833, MG. Dt. Posse: 22-05-1830;
- Deputado Federal, 1837-1837, MG. Dt. Posse: 10-06-1837;
- Deputado Federal, 1838-1841, MG. Dt. Posse: 04-05-1838;
- Deputado Federal, 1843-1844, MG. Dt. Posse: 12-04-1843.",,,,BR-DFCD-1826-P155,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Minas Gerais|Belo Horizonte (MG)",,
pt_BR,Pessoa,"Pinto do Lago",,,"Pedro Antônio Pereira Pinto do Lago",,"☆ [?] † [?].",,"Piauí - local de eleição para deputado federal.",,"Profissão: Padre.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, PI;
- Deputado Federal, 1826-1829, PI. Dt. Posse: 06-05-1826.",,,,BR-DFCD-1826-P170,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Piauí,,
pt_BR,Pessoa,"Silva Lobo",,,"Manoel Telles da Silva Lobo",,"☆ [?] † 01-02-1855.",,"Não informado (BA) - local de nascimento.
Maranhão - local de eleição para deputado federal.",,"Profissões: Militar do Exército e Coronel.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MA;
- Deputado Federal, 1826-1829, MA. Dt. Posse: 22-05-1826.",,,,BR-DFCD-1826-P177,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Maranhão|Bahia,,
pt_BR,Pessoa,May,,,"Luiz Augusto May",,"☆ [?] † 01-01-1840.",,"Minas Gerais - local de eleição para deputado federal.",,"Profissões: Jornalista e Militar da Marinha.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MG. Tomou assento como suplente do Marquez de Valença, nomeado senador em abril de 1826;
- Deputado Federal, 1826-1829, MG. Dt. Posse: 30-06-1826;
- Deputado Federal, 1830-1833, RJ. Dt. Posse: 21-10-1830.",,,,BR-DFCD-1826-P150,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Minas Gerais|Rio de Janeiro",,
pt_BR,Pessoa,"Odorico Mendes",,,"Manoel Odorico Mendes",,"☆ 24-01-1799 † 17-08-1864",,"São Luís (MA) - local de nascimento.
Maranhão - local de eleição para deputado federal.",,"Profissão: Bacharel em filosofia.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MA;
- Deputado Federal, 1826-1829, MA. Dt. Posse: 06-05-1826;
- Deputado Federal, 1832-1833, MA. Dt. Posse: 05-06-1832;
- Deputado Federal, 1835-1837, MA. Dt. Posse: 02-05-1835;
- Deputado Federal, 1847, MG.",,,,BR-DFCD-1826-P163,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Maranhão|São Luís (MA)",,
pt_BR,Pessoa,"Amaro de Barros de Oliveira Lima",,,,,,,,,"Padre.
Eleito deputado para Câmara dos Deputados (1ª Legislatura, 1826 a 1829) pela província da Paraíba do Norte. Não tomou assento.",,,,,,,,,,,,,,,,,
pt_BR,Pessoa,"Augusto da Silva",,,"Antonio Augusto da Silva",,"☆ [?]   † [?].",,"Bahia - local de eleição para deputado federal.",,"Profissão: Magistrado.

Atuação Política:
- Deputado da Câmara dos Deputados, 1ª Legislatura, de 1826 a 1829, BA.
- Deputado Federal, 1826-1829, BA. Dt. Posse: 06-05-1826;
- Deputado Federal, 1834-1837, BA. Dt. Posse: 03-05-1834.",,,,BR-DFCD-1826-P97,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Bahia,,
pt_BR,Pessoa,"Monteiro de Barros (Antônio Augusto Monteiro de Barros)",,,"Antonio Augusto Monteiro de Barros",,"☆ 18-10-1768  † 16-11-1841",,"Não informado (MG) - local de nascimento
Minas Gerais - local de eleição para deputado federal.",,"Profissões: Bacharel em Direito e Magistrado.

Atuação Política:
- Deputado da Câmara dos Deputados, 1ª Legislatura, de 1826 a 1829, MG;
- Deputado Federal, 1826-1829, MG. Dt. Posse: 10-05-1826.",,,,BR-DFCD-1826-P158,,,,,"Registro atualizado em 22-11-2020","Deputado Federal, 1826-1829, MG, . Dt. Posse: 10-05-1826.","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Minas Gerais",,
pt_BR,Pessoa,"Silva Telles",,,"Antonio da Silva Telles",,"☆ 1780 † 24-11-1840",,"Bahia - local de eleição para deputado federal.",,"Profissão: Magistrado

Atuação Política:
- Deputado da Câmara dos Deputados, 1ª Legislatura, de 1826 a 1829, BA;
- Deputado Federal, 1826-1829, BA. Dt. Posse: 06-05-1826.",,,,BR-DFCD-1826-P178,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Bahia,,
pt_BR,Pessoa,"Castro Vianna",,,"Antônio de Castro Vianna",,"☆ [?] † [?].",,"Ceará - local de eleição para deputado federal.",,"Atuação Política:
- Deputado da Câmara dos Deputados, 1ª Legislatura, de 1826 a 1829, CE.",,,,BR-DFCD-1826-P111,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Ceará,,
pt_BR,Pessoa,"Limpo de Abreu",,,"Antônio Paulino Limpo de Abreu|Visconde de Abaeté",,"☆ 22-09-1798 † 14-09-1883.",,"Lisboa, Portugal - local de nascimento.
Minas Gerais - local de eleição para deputado federal.",,"Profissões: Bacharel em Direito, Magistrado e Conselheiro do Estado.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MG;
- Deputado Federal, 1826-1829, MG. Dt. Posse: 22-08-1826;
- Deputado Federal, 1830-1833, MG. Dt. Posse: 01-05-1830;
- Deputado Federal, 1834-1837, MG. Dt. Posse: 03-05-1834;
- Deputado Federal, 1841-1841, MG. Dt. Posse: 30-04-1841;
- Deputado Federal, 1844-1847, MG. Dt. Posse: 24-12-1844.",,,,BR-DFCD-1826-P140,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,,,
pt_BR,Pessoa,"Serpa Brandão",,,"Bernardo José de Serpa Brandão",,"☆ [?]  † [?].",,"Pernambuco - local de eleição para deputado federal.",,"Profissão: Magistrado.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, PE;
- Deputado Federal, 1826-1829, PE. Dt. Posse: 19-06-1826.",,,,BR-DFCD-1826-P175,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Pernambuco,,
pt_BR,Pessoa,"Pereira de Brito",,,"Caetano Xavier Pereira de Brito",,"☆ [?]  † 27-05-1828",,"Rio Grande do Sul - local de eleição para deputado federal.",,"Profissão: Bacharel.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, RS. Faleceu e foi substituído, na sessão de 1829, pelo Tenente-Coronel José Joaquim Machado de Oliveira;
- Deputado Federal, 1826-1829, RS. Dt. Posse: 31-08-1826.",,,,BR-DFCD-1826-P167,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Rio Grande do Sul",,
pt_BR,Pessoa,Obes,,,"Lucas José Obes|Dom Lucas José Obes",,"☆ [?] † [?].",,"Não informado, Uruguai - local de nascimento.
Cisplatina - local de eleição para deputado federal.",,"Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, Cisplatina. Não tomou assento e foi substituído por D. Nicolao Herrera;
-",,,,BR-DFCD-1826-P162,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Uruguai,,
pt_BR,Pessoa,"Monsenhor Vidigal",,,"Francisco Corrêa Vidigal",,"☆ [?]  † [?].",,"Rio de Janeiro - local de eleição para deputado federal.",,"Profissão: Monsenhor.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, RJ. Suplente do Visconde da Cachoeira, nomeado senador em abril de 1826. Na sessão de 1826, foi substituído pelo bacharel Bernardo Carneiro Pinto de Almeida e na sessão de 1828 pelo desembargador João Gomes de Campos;
- Deputado Federal, 1829-1829, RJ. Dt. Posse: 31-03-1829.",,,,BR-DFCD-1826-P156,,,,,"Registro atualizado em 22-11-2020","Deputado Federal, 1829-1829, RJ, . Dt. Posse: 31-03-1829.","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Rio de Janeiro",,
pt_BR,Pessoa,"Assis Barbosa",,,"Francisco de Assis Barbosa",,"☆ [?] † [?].",,"Alagoas - local de eleição para deputado federal.",,"Profissão: Padre.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, AL;
- Deputado Federal, 1826-1829, AL. Dt. Posse: 06-05-1826.",,,,BR-DFCD-1826-P96,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Alagoas,,
pt_BR,Pessoa,"Paula de Albuquerque",,,"Francisco de Paula de Almeida e Albuquerque",,"☆ [?] † 07-07-1868",,"Não informado (PE) - local de nascimento.
Pernambuco - local de eleição para deputado federal.",,"Profissão: Magistrado.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, PE;
- Deputado Federal, 1827-1829, PE. Dt. Posse: 26-04-1827;
- Deputado Federal, 1833, PE;
- Deputado Federal, 1837, PE;
- Deputado Federal, 1841, PE.",,,,BR-DFCD-1826-P165,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Pernambuco,,
pt_BR,Pessoa,"Gonçalves Martins",,,"Francisco Gonçalves Martins",,"☆ [?] † [?].",,"Maranhão - local de eleição para deputado federal.",,"Profissão: Marechal.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MA. Homônimo do deputado e depois senado, o Sr. Visconde de São Lourenço;
- Deputado Federal, 1826-1829, MA. Dt. Posse: 06-05-1826.",,,,BR-DFCD-1826-P133,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Maranhão,,
pt_BR,Pessoa,Correia,,,"Francisco José Corrêa",,"☆ [?] † [?].",,"Paraíba - local de nascimento.",,"Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, PB.
- Deputado Federal, 1827-1829, PB. Dt. Posse: 30-04-1827.",,,,BR-DFCD-1826-P115,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Paraíba,,
pt_BR,Pessoa,"Faria Barbosa",,,"Francisco José de Faria Barbosa",,"☆ [?] † [?].",,"Pernambuco - local de eleição para deputado federal.",,"Profissão: Magistrado.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, PE. Tomou assento como suplente do Deputado Antônio José Duarte de Araújo Gondim, nomeado senador em abril de 1826;
- Deputado Federal, 1826-1829, PE. Dt. Posse: 31-08-1826.",,,,BR-DFCD-1826-P125,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Pernambuco,,
pt_BR,Pessoa,Llambi,,,"Francisco Llambi",,"☆ [?] † [?].",,"Cisplatina - local de eleição para deputado federal.",,"Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, Cisplatina. Tomou assento como suplente de D. Damaso Larranaga, nomeado senador em abril de 1826;
- Deputado Federal, 1827-1829. Dt. Posse: 10-05-1827.",,,,BR-DFCD-1826-P142,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Cisplatina,,
pt_BR,Pessoa,"Monteiro da Franca",,,"Francisco Xavier Monteiro da Franca",,"☆ 15-06-1773  † 16-06-1851",,"João Pessoa (PB) - local de nascimento.
Paraíba - local de eleição para deputado federal",,"Profissão: Advogado Provisionado.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, PB;
- Deputado Federal, 1827-1829, PB. Dt. Posse: 28-04-1827.",,,,BR-DFCD-1826-P157,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Paraíba,,
pt_BR,Pessoa,Aguilar,,,"Gustavo Adolpho de Aguilar Pantoja",,"☆ [?]   † 09-03-1867",,"Alagoas - local de eleição para Deputado Federal",,"Profissão: Magistrado.

Atuação política:

- Deputado Federal, 1826-1829, AL, . Dt. Posse: 16-08-1827.",,,,BR-DFCD-1826-P90,,,,,"Registro atualizado em 18-11-2020","BRASIL. CONGRESSO. Câmara dos Deputados. Nominata de Deputados brasileiros: 1826-1829 : lista nominal.","Registro atualizado por Thiago Borges (Segap/Coarq)",,,,Alagoas,,
pt_BR,Pessoa,"Cunha Barbosa",,,"Januário da Cunha Barbosa",,"☆ 10-07-1780 † 22-02-1846.",,"Rio de Janeiro (RJ) - local de nascimento.
Rio de Janeiro - local de eleição para deputado federal.",,"Profissão: Presbtero Secular e Padre.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, RJ. Tomou assento como suplente do Marquez de Inhambuque, nomeado senador em abril de 1826;
- Deputado Federal, 1826-1829, RJ. Dt. Posse: 06-05-1826;
- Deputado Federal, 1847, RJ.",,,,BR-DFCD-1826-P120,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Rio de Janeiro (RJ)|Rio de Janeiro",,
pt_BR,Pessoa,"Bráulio Muniz",,,"João Braulio Muniz",,"☆ [?]   † 22-09-1835.",,"Maranhão - local de eleição para deputado federal.",,"Profissão: Bacharel em Direito.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MA. Foi membro da regência permanente;
- Deputado Federal, 1826-1829, MA. Dt. Posse: 06-05-1826;
- Deputado Federal, 1831-1833, MA. Dt. Posse: 09-04-1831.",,,,BR-DFCD-1826-P108,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Maranhão,,
pt_BR,Pessoa,"Oliveira Salgado",,,"João Chrysostomo de Oliveira Salgado",,"☆ [?] † [?].",,"São Paulo - local de eleição para deputado federal.",,"Profissão: Padre.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, SP. Tomou assento como suplente do deputado José da Costa Carvalho (depois Marquez de Mont'Alegre), que optara pela província da Bahia;
- Deputado Federal, 1827-1829, SP. Dt. Posse: 05-05-1827.",,,,BR-DFCD-1826-P164,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"São Paulo",,
pt_BR,Pessoa,"Borja Pereira",,,"João Francisco de Borja Pereira",,"☆ [?] † [?].",,"Goiás - local de eleição para deputado federal.",,"Profissão: Bacharel em Direito.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, GO;
- Deputado Federal, 1826-1829, GO. Dt. Posse: 29-05-1826.",,,,BR-DFCD-1826-P107,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,Goiás,,
pt_BR,Pessoa,"Silva Guimarães",,,"João Joaquim da Silva Guimarães",,"☆ 1798  † 24-06-1858.",,"Sabará (MG) - local de nascimento.
Minas Gerais - local de eleição para deputado federal.",,"Profissão: Funcionário Público.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MG. Suplente do Cônego Januário da Cunha Barbosa, que tomou assento pela província do Rio de Janeiro;
- Deputado Federal, 1826-1829, MG. Dt. Posse: 19-07-1826.",,,,BR-DFCD-1826-P176,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Sabará (MG)|Minas Gerais",,
pt_BR,Pessoa,"Mendes Ribeiro (João José Lopes Mendes Ribeiro)",,,"João José Lopes Mendes Ribeiro",,"☆ 04-12-1774 † 05-03-1852.",,"Minas Gerais - local de eleição para deputado federal.",,"Profissão: Bacharel em Direito.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, MG;
- Deputado Federal, 1826-1829, MG. Dt. Posse: 17-05-1826;
- Deputado Federal, 1830-1833, MG. Dt. Posse: 11-05-1830.",,,,BR-DFCD-1826-P153,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Minas Gerais",,
pt_BR,Pessoa,"Marcelino Brito",,,"Joaquim Marcelino Brito",,"☆ 02-06-1799 † 26-01-1879.",,"Salvador (BA) - local de nascimento.
Ceará - local de eleição para deputado federal.",,"Profissão: Magistrado.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, CE;
- Deputado Federal, 1827-1829, CE. Dt. Posse: 26-04-1827;
- Deputado Federal, 1833, SE;
-  Deputado Federal, 1838-1841, BA. Dt. Posse: 03-05-1838;
- Deputado Federal, 1846-1847, BA. Dt. Posse: 25-08-1846;
- Deputado Federal, 1852-1852, BA. Dt. Posse: 30-04-1852;
- Deputado Federal, 1853-1856, BA. Dt. Posse: 11-08-1853.",,,,BR-DFCD-1826-P147,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Ceará|Salvador (BA)",,
pt_BR,Pessoa,"Cruz Ferreira",,,"José da Cruz Ferreira",,"☆ [?] † [?].",,"Rio de Janeiro - local de eleição para deputado federal.",,"Profissão: Magistrado.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, RJ;
- Deputado Federal, 1826-1829, RJ. Dt. Posse: 06-05-1826.",,,,BR-DFCD-1826-P119,,,,,"Registro atualizado em 21-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Rio de Janeiro",,
pt_BR,Pessoa,Pizarro,,,"José de Souza Azevedo Pizarro e Araújo",,"☆ 12-10-1753  † 14-05-1830",,"Rio de Janeiro (RJ) - local de nascimento.
Rio de Janeiro - local de eleição para deputado federal.",,"Profissões: Presbítero Secular e Monsenhor.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, RJ. Tomou assento como suplente do bispo D. José Caetano da Silva Coutinho, nomeado senador em abril de 1826;
- Deputado Federal, 1826-1829, RJ. Dt. Posse: 06-05-1826.",,,,BR-DFCD-1826-P171,,,,,"Registro atualizado em 22-11-2020","Deputado Federal, 1826-1829, RJ. Dt. Posse: 06-05-1826.","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Rio de Janeiro (RJ)|Rio de Janeiro",,
pt_BR,Pessoa,"Machado de Oliveira",,,"José Joaquim Machado de Oliveira",,"☆ 08-07-1790 † 16-08-1867.",,"São Paulo (SP) - local de nascimento.
Rio Grande do Sul - local de eleição para deputado federal.",,"Profissão: Militar do Exército.

Atuação Política:
- Deputado da Câmara dos Deputados na 1ª Legislatura, de 1826 a 1829, RS;
- Deputado Federal, 1829-1829, RS. Dt. Posse: 28-04-1829;
- Deputado Federal, 1847, SP.",,,,BR-DFCD-1826-P145,,,,,"Registro atualizado em 22-11-2020","BRASIL. Congresso. Câmara dos Deputados. Centro de Documentação e Informação. Nominata de deputados brasileiros. 1823. [Brasília], s.d. (folhas datilografadas).","Atualizado por Amanda Nogueira (Segap/Coarq)",,,,"Rio Grande do Sul (RS)|São Paulo (SP)|São Paulo",,
